Nombre Producto;Sub Categoría Producto;Categoría Producto;Color;Fecha;Cantidad;Precio;Nombre Cliente;Genero;Ingreso Anual;Estado Civil;Rango Edad;Tipo Tienda;Nombre Tienda;País
Contoso Phone with Memory Dialing-single line E88 Blanco;Teléfonos para el hogar y la oficina;Teléfonos Móviles;Blanco;13/02/2017;1;250;Campbell, Timothy;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
MGS Rise of Nations: Plateado Edition 2009 E143;Juegos para Descargar;Juegos y juguetes;Rosa;13/02/2017;4;43;Powell, Sydney;Femenino;20000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
WWI Screen 106in M1609 Dorado;Proyectores y pantallas;Computadoras;Dorado;13/02/2017;3;251;Morgan, Abigail;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso Home/Office Laptop Power Adapter E300 Negro;Accesorios de Computadoras;Computadoras;Negro;13/02/2017;51;1299;White, Christopher;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
MGS Rise of Nations: Plateado Edition 2009 E143;Juegos para Descargar;Juegos y juguetes;Rosa;13/02/2017;1;43;Hill, Jordan;Masculino;90000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso KSU-less key system M38 Negro;Teléfonos para el hogar y la oficina;Teléfonos Móviles;Negro;13/02/2017;52;529;Peterson, Xavier;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
MGS Rise of Nations: Plateado Edition 2009 E143;Juegos para Descargar;Juegos y juguetes;Rosa;13/02/2017;2;43;Peterson, Morgan;Femenino;50000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
MGS Rise of Nations: Plateado Edition 2009 E143;Juegos para Descargar;Juegos y juguetes;Rosa;13/02/2017;1;43;Patterson, Abigail;Femenino;80000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Litware Chandelier M8015 Dorado;Lámparas;Electrodomésticos;Dorado;13/02/2017;1;268,5;Miller, Kayla;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
A. Datum Interchangeable lens NActivo-SLR Digital Camera X250 Rosa;Cámaras Digitales;Cámaras y videocámaras;Rosa;13/02/2017;1;268;Brown, Samantha;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
MGS Rise of Nations: Plateado Edition 2009 E143;Juegos para Descargar;Juegos y juguetes;Rosa;13/02/2017;1;43;Wright, Katelyn;Femenino;90000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Audífono Adapter for Contoso Teléfono E130 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;13/02/2017;1;250;Diaz, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Proseware LCD19W M100 Blanco;MAC;Computadoras;Blanco;13/02/2017;2;179;Howard, Brooke;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
SV Keyboard E10 Blanco;Accesorios de Computadoras;Computadoras;Blanco;13/02/2017;1;44;Coleman, Miguel;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
"Contoso SLR Camera 35"" X358 Negro";Cámaras digitales SLR;Cámaras y videocámaras;Negro;13/02/2017;1;569;Washington, Alexia;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
"The Teléfono Company Pen Touch Screen Teléfonos-2.6"" M320 Negro";Teléfonos de pantalla táctil;Teléfonos Móviles;Negro;13/02/2017;1;569;Washington, Alexia;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
The Teléfono Company Touch Screen Teléfonos Capacitive M908 Plateado;Teléfonos de pantalla táctil;Teléfonos Móviles;Plateado;13/02/2017;51;308;Washington, Alexia;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso DVD Recorder L240 Plateado;Películas DVD;Música, películas y audiolibros;Plateado;13/02/2017;4;219;Peterson, Steven;Masculino;60000;Casado;Entre 51 y 60 años;Tienda;Tienda Dallas;Estados Unidos
Contoso DVD 55DVD Storage Binder M56 Negro;Películas DVD;Música, películas y audiolibros;Negro;13/02/2017;2;250;Edwards, Eric;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso In-Line Coupler E180 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;13/02/2017;1;250;Morris, Mackenzie;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Proseware Screen 85in E1010 Blanco;Proyectores y pantallas;Computadoras;Blanco;13/02/2017;1;139;Patterson, Eric;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Contoso USB Cable M250 Blanco;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Blanco;02/12/2017;1;25;Howard, Brianna;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Contoso Rubberized Skin NegroBerry E100 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;02/12/2017;1;14,99;Moore, Fernando;Masculino;60000;Casado;Entre 41 y 50 años;Tienda;Tienda Chicago;Estados Unidos
Cigarette Lighter Adapter for Contoso Teléfonos E110 Rojo;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rojo;02/12/2017;1;24,99;Sanders, Mason;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
MGS Rise of Nations: Plateado Edition 2009 E143;Juegos para Descargar;Juegos y juguetes;Rosa;02/12/2017;1;43;White, Judith;Femenino;20000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Phone with Memory Dialing-single line E88 Blanco;Teléfonos para el hogar y la oficina;Teléfonos Móviles;Blanco;02/12/2017;1;250;Campbell, Timothy;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
MGS Rise of Nations: Plateado Edition 2009 E143;Juegos para Descargar;Juegos y juguetes;Rosa;02/12/2017;4;43;Powell, Sydney;Femenino;20000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
WWI Screen 106in M1609 Dorado;Proyectores y pantallas;Computadoras;Dorado;02/12/2017;1;251;Morgan, Abigail;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso Home/Office Laptop Power Adapter E300 Negro;Accesorios de Computadoras;Computadoras;Negro;02/12/2017;51;1299;White, Christopher;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
MGS Rise of Nations: Plateado Edition 2009 E143;Juegos para Descargar;Juegos y juguetes;Rosa;02/12/2017;1;43;Hill, Jordan;Masculino;90000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso Multi-line phones M30 Negro;Teléfonos para el hogar y la oficina;Teléfonos Móviles;Negro;02/12/2017;51;529;Peterson, Xavier;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
MGS Rise of Nations: Plateado Edition 2009 E143;Juegos para Descargar;Juegos y juguetes;Rosa;02/12/2017;2;43;Peterson, Morgan;Femenino;50000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
NT Washer & Dryer 25.5in M2550 Blanco;Lavadoras y secadoras;Electrodomésticos;Blanco;02/12/2017;51;529;Peterson, Xavier;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
MGS Rise of Nations: Plateado Edition 2009 E143;Juegos para Descargar;Juegos y juguetes;Rosa;02/12/2017;1;43;Patterson, Abigail;Femenino;80000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Litware Chandelier M8015 Dorado;Lámparas;Electrodomésticos;Dorado;02/12/2017;1;268,5;Miller, Kayla;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
A. Datum Interchangeable lens NActivo-SLR Digital Camera X250 Rosa;Cámaras Digitales;Cámaras y videocámaras;Rosa;02/12/2017;1;268;Brown, Samantha;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
MGS Rise of Nations: Plateado Edition 2009 E143;Juegos para Descargar;Juegos y juguetes;Rosa;02/12/2017;1;43;Wright, Katelyn;Femenino;90000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Audífono Adapter for Contoso Teléfono E130 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;02/12/2017;1;250;Diaz, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Proseware LCD19W M100 Blanco;MAC;Computadoras;Blanco;02/12/2017;1;179;Howard, Brooke;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso DVD Recorder L240 Plateado;Películas DVD;Música, películas y audiolibros;Plateado;02/12/2017;2;219;Peterson, Steven;Masculino;60000;Casado;Entre 51 y 60 años;Tienda;Tienda Dallas;Estados Unidos
Contoso DVD 55DVD Storage Binder M56 Negro;Películas DVD;Música, películas y audiolibros;Negro;02/12/2017;2;250;Edwards, Eric;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso In-Line Coupler E180 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;02/12/2017;1;250;Morris, Mackenzie;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Proseware Screen 85in E1010 Blanco;Proyectores y pantallas;Computadoras;Blanco;02/12/2017;1;139;Patterson, Eric;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Contoso USB Cable M250 Blanco;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Blanco;02/11/2017;1;25;Howard, Brianna;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Contoso Rubberized Skin NegroBerry E100 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;02/11/2017;1;14,99;Moore, Fernando;Masculino;60000;Casado;Entre 41 y 50 años;Tienda;Tienda Chicago;Estados Unidos
Cigarette Lighter Adapter for Contoso Teléfonos E110 Rojo;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rojo;02/11/2017;1;24,99;Sanders, Mason;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Contoso Phone with Memory Dialing-single line E88 Blanco;Teléfonos para el hogar y la oficina;Teléfonos Móviles;Blanco;02/11/2017;1;250;Campbell, Timothy;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Expandable1-Handset Cordless Phone System M207 Gris Plata;Teléfonos para el hogar y la oficina;Teléfonos Móviles;Gris Plata;02/11/2017;3;499,9;Garcia, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
WWI Screen 106in M1609 Dorado;Proyectores y pantallas;Computadoras;Dorado;02/11/2017;1;251;Morgan, Abigail;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso Smart Battery M901 Negro;Accesorios de Computadoras;Computadoras;Negro;02/11/2017;51;1299;White, Christopher;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso Multi-line phones M30 Negro;Teléfonos para el hogar y la oficina;Teléfonos Móviles;Negro;02/11/2017;51;529;Peterson, Xavier;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
NT Washer & Dryer 25.5in M2550 Blanco;Lavadoras y secadoras;Electrodomésticos;Blanco;02/11/2017;51;529;Peterson, Xavier;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Litware Chandelier M8015 Dorado;Lámparas;Electrodomésticos;Dorado;02/11/2017;1;268,5;Miller, Kayla;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
A. Datum Interchangeable lens NActivo-SLR Digital Camera X250 Rosa;Cámaras Digitales;Cámaras y videocámaras;Rosa;02/11/2017;1;268;Brown, Samantha;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Audífono Adapter for Contoso Teléfono E130 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;02/11/2017;1;250;Diaz, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Proseware LCD19W M100 Blanco;MAC;Computadoras;Blanco;02/11/2017;1;179;Howard, Brooke;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso DVD Recorder L240 Plateado;Películas DVD;Música, películas y audiolibros;Plateado;02/11/2017;2;219;Peterson, Steven;Masculino;60000;Casado;Entre 51 y 60 años;Tienda;Tienda Dallas;Estados Unidos
Contoso DVD 55DVD Storage Binder M56 Negro;Películas DVD;Música, películas y audiolibros;Negro;02/11/2017;1;250;Edwards, Eric;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso In-Line Coupler E180 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;02/11/2017;1;250;Morris, Mackenzie;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso In-Line Coupler E180 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;02/11/2017;4;250;Morris, Mackenzie;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso In-Line Coupler E180 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;02/11/2017;1;250;Morris, Mackenzie;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso Lens Adapter M450 Gris Plata;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Gris Plata;02/11/2017;4;68;Reed, Paige;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Contoso USB Cable M250 Blanco;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Blanco;02/10/2017;1;25;Howard, Brianna;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Cigarette Lighter Adapter for Contoso Teléfonos E110 Rojo;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rojo;02/10/2017;1;24,99;Sanders, Mason;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Contoso Phone with Memory Dialing-single line E88 Blanco;Teléfonos para el hogar y la oficina;Teléfonos Móviles;Blanco;02/10/2017;1;250;Campbell, Timothy;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Expandable1-Handset Cordless Phone System M207 Gris Plata;Teléfonos para el hogar y la oficina;Teléfonos Móviles;Gris Plata;02/10/2017;3;499,9;Garcia, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
WWI Screen 106in M1609 Dorado;Proyectores y pantallas;Computadoras;Dorado;02/10/2017;1;251;Morgan, Abigail;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso Smart Battery M901 Negro;Accesorios de Computadoras;Computadoras;Negro;02/10/2017;51;1299;White, Christopher;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso Sistema Home Theater 5.1 Channel M1540 Marrón;Sistema Home Theater;TV y Video;Marrón;02/10/2017;53;529;Peterson, Xavier;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso 3 Handset Cordless Phone System  E30 Negro;Teléfonos para el hogar y la oficina;Teléfonos Móviles;Negro;02/10/2017;51;529;Peterson, Xavier;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
NT Washer & Dryer 27in L2700 Blanco;Lavadoras y secadoras;Electrodomésticos;Blanco;02/10/2017;51;529;Peterson, Xavier;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Litware Chandelier M8015 Dorado;Lámparas;Electrodomésticos;Dorado;02/10/2017;1;268,5;Miller, Kayla;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
A. Datum Interchangeable lens NActivo-SLR Digital Camera X250 Rosa;Cámaras Digitales;Cámaras y videocámaras;Rosa;02/10/2017;1;268;Brown, Samantha;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Audífono Adapter for Contoso Teléfono E130 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;02/10/2017;1;250;Diaz, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Proseware LCD19W M100 Blanco;MAC;Computadoras;Blanco;02/10/2017;1;179;Howard, Brooke;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso DVD Recorder L240 Plateado;Películas DVD;Música, películas y audiolibros;Plateado;02/10/2017;1;219;Peterson, Steven;Masculino;60000;Casado;Entre 51 y 60 años;Tienda;Tienda Dallas;Estados Unidos
Contoso DVD 55DVD Storage Binder M56 Negro;Películas DVD;Música, películas y audiolibros;Negro;02/10/2017;1;250;Edwards, Eric;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso In-Line Coupler E180 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;02/10/2017;1;250;Morris, Mackenzie;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso In-Line Coupler E180 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;02/10/2017;2;250;Morris, Mackenzie;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso In-Line Coupler E180 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;02/10/2017;1;250;Morris, Mackenzie;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso Lens Adapter M450 Gris Plata;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Gris Plata;02/10/2017;4;68;Reed, Paige;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Contoso USB Cable M250 Blanco;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Blanco;02/09/2017;1;25;Howard, Brianna;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Cigarette Lighter Adapter for Contoso Teléfonos E110 Rojo;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rojo;02/09/2017;1;24,99;Sanders, Mason;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Contoso Wireless Notebook Optical Mouse X205 Dorado;Accesorios de Computadoras;Computadoras;Dorado;02/09/2017;4;1560;Posti, Juha-Pekka;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Lens Cap Keeper E314 Dorado;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Dorado;02/09/2017;4;250;Prasad, Molly;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Phone with Memory Dialing-single line E88 Blanco;Teléfonos para el hogar y la oficina;Teléfonos Móviles;Blanco;02/09/2017;1;250;Campbell, Timothy;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Expandable 2-Handset Cordless Phone System M205 Gris Plata;Teléfonos para el hogar y la oficina;Teléfonos Móviles;Gris Plata;02/09/2017;1;499,99;Garcia, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
WWI Laptop19W X0196 Azul;Laptops;Computadoras;Azul;02/09/2017;51;1299;White, Christopher;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
WWI Screen 106in M1609 Dorado;Proyectores y pantallas;Computadoras;Dorado;02/09/2017;1;251;Morgan, Abigail;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso Mouse Lock Bundle E200 Negro;Accesorios de Computadoras;Computadoras;Negro;02/09/2017;51;1299;White, Christopher;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso Education Essentials Bundle M300 Negro;Accesorios de Computadoras;Computadoras;Negro;02/09/2017;53;1299;White, Christopher;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso Sistema Home Theater 5.1 Channel M1540 Marrón;Sistema Home Theater;TV y Video;Marrón;02/09/2017;53;529;Peterson, Xavier;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso 3 Handset Cordless Phone System  E30 Negro;Teléfonos para el hogar y la oficina;Teléfonos Móviles;Negro;02/09/2017;51;529;Peterson, Xavier;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
NT Washer & Dryer 27in L2700 Blanco;Lavadoras y secadoras;Electrodomésticos;Blanco;02/09/2017;51;529;Peterson, Xavier;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Litware Chandelier M8015 Dorado;Lámparas;Electrodomésticos;Dorado;02/09/2017;1;268,5;Miller, Kayla;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
A. Datum Interchangeable lens NActivo-SLR Digital Camera X250 Rosa;Cámaras Digitales;Cámaras y videocámaras;Rosa;02/09/2017;1;268;Brown, Samantha;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Audífono Adapter for Contoso Teléfono E130 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;02/09/2017;1;250;Diaz, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Proseware LCD19W M100 Blanco;MAC;Computadoras;Blanco;02/09/2017;1;179;Howard, Brooke;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso DVD Recorder L240 Plateado;Películas DVD;Música, películas y audiolibros;Plateado;02/09/2017;1;219;Peterson, Steven;Masculino;60000;Casado;Entre 51 y 60 años;Tienda;Tienda Dallas;Estados Unidos
